Price,Age_08_04,KM,HP,cc,Doors,Gears,Quarterly_Tax,Weight,,Price,Pred,error,,,
8250,77,93000,110,1600,5,5,85,1075,,8250,13419.81111,-5169.811112,-169.811112,,
6250,80,92830,86,1300,3,5,69,1015,,6250,11243.12488,-4993.124875,6.875125,,
9900,80,92255,107,1600,5,5,85,1105,,9900,13478.08298,-3578.082975,1421.917025,,
7300,80,92096,86,1300,5,5,69,1035,,7300,11592.99557,-4292.995567,707.004433,,
8950,72,91921,86,1300,3,5,69,1020,,8950,12319.38194,-3369.381939,1630.618061,,
6500,70,91900,86,1300,3,5,69,1015,,6500,12479.59581,-5979.595805,-979.595805,,
7950,78,91399,110,1600,5,5,85,1070,,7950,13248.00744,-5298.007441,-298.007441,,
7450,75,91082,110,1600,3,5,69,1050,,7450,13225.448,-5775.448004,-775.448004,,
7950,71,90370,86,1300,5,5,69,1035,,7950,12724.43329,-4774.433286,225.566714,,
8500,78,90345,86,1300,5,5,69,1035,,8500,11873.05772,-3373.057723,1626.942277,,
6950,77,90305,86,1300,3,5,69,1015,,6950,11661.0929,-4711.092902,288.907098,,
7950,78,90011,86,1300,3,5,69,1045,,7950,12047.30212,-4097.302115,902.697885,,
6750,77,90000,86,1300,3,5,69,1015,,6750,11667.47899,-4917.478992,82.521008,,
8450,70,89983,110,1600,3,5,85,1055,,8450,14000.37787,-5550.377871,-550.377871,,
7500,78,89953,110,1600,5,5,19,1114,,7500,13767.53772,-6267.537719,-1267.537719,,
8750,74,89800,72,2000,3,5,185,1115,,8750,13704.20837,-4954.208369,45.791631,,
8750,79,89739,86,1300,5,5,69,1035,,8750,11764.04629,-3014.046292,1985.953708,,
8950,76,89520,110,1600,3,5,69,1050,,8950,13136.4533,-4186.453301,813.546699,,
7450,75,89507,86,1300,3,5,69,1015,,7450,11921.20114,-4471.201144,528.798856,,
9200,69,89096,110,1600,5,5,85,1085,,9200,14642.40304,-5442.403036,-442.403036,,
8950,74,88700,110,1600,3,5,69,1050,,8950,13397.02218,-4447.022179,552.977821,,
7850,72,88500,110,1600,5,5,85,1075,,7850,14122.53141,-6272.531407,-1272.531407,,
6950,73,88186,72,2000,3,5,185,1115,,6950,13859.70216,-6909.70216,-1909.70216,,
7200,75,88000,110,1600,3,5,69,1050,,7200,13289.97892,-6089.97892,-1089.97892,,
7450,78,87743,110,1600,3,5,85,1055,,7450,13073.68012,-5623.680119,-623.680119,,
6750,75,87613,86,1300,3,5,69,1015,,6750,11960.85772,-5210.857716,-210.857716,,
7500,73,87358,110,1600,3,5,69,1050,,7500,13546.82083,-6046.820834,-1046.820834,,
7450,72,87083,110,1600,4,5,69,1035,,7450,13423.40199,-5973.401993,-973.401993,,
7950,70,87000,110,1600,4,5,69,1035,,7950,13668.53957,-5718.539565,-718.539565,,
7250,78,87000,110,1600,4,5,69,1035,,7250,12694.94069,-5444.940693,-444.940693,,
7950,73,87000,86,1300,3,5,69,1015,,7950,12217.09243,-4267.092428,732.907572,,
8250,80,87000,86,1300,3,5,69,1015,,8250,11365.19342,-3115.193415,1884.806585,,
8250,72,86860,110,1600,5,5,85,1075,,8250,14156.86973,-5906.869727,-906.869727,,
6750,80,86109,110,1600,3,5,85,1055,,6750,12864.49309,-6114.493093,-1114.493093,,
8750,79,86000,86,1300,5,5,69,1040,,8750,11925.95902,-3175.959024,1824.040976,,
8950,80,86000,110,1600,3,5,19,1050,,8950,12536.49888,-3586.498875,1413.501125,,
8500,70,85864,72,2000,5,5,185,1135,,8500,14607.92197,-6107.921973,-1107.921973,,
8250,80,85565,110,1600,5,5,85,1070,,8250,13126.76002,-4876.760015,123.239985,,
9450,70,85470,107,1600,3,5,85,1080,,9450,14419.01815,-4969.018145,30.981855,,
7950,73,85200,110,1600,3,5,69,1050,,7950,13592.00504,-5642.005038,-642.005038,,
7900,70,85000,110,1600,3,5,85,1055,,7900,14104.71193,-6204.711925,-1204.711925,,
8500,73,84988,110,1600,3,5,69,1050,,8500,13596.44389,-5096.443894,-96.443894,,
8250,79,84966,110,1600,5,5,85,1070,,8250,13261.00174,-5011.001736,-11.001736,,
8250,76,84472,110,1600,5,5,85,1070,,8250,13636.44469,-5386.444685,-386.444685,,
8950,73,84402,110,1600,4,5,69,1035,,8950,13357.83691,-4407.836912,592.163088,,
7950,74,84123,110,1600,3,5,69,1050,,7950,13492.85541,-5542.855405,-542.855405,,
6950,80,84000,110,1600,5,5,85,1075,,6950,13243.15354,-6293.153535,-1293.153535,,
7250,78,84000,110,1600,5,5,19,1065,,7250,13072.65124,-5822.651243,-822.651243,,
7750,77,84000,110,1600,5,5,85,1085,,7750,13775.50421,-6025.504212,-1025.504212,,
8700,75,83850,110,1600,3,5,85,1055,,8700,13520.29133,-4820.29133,179.70867,,
8950,80,83540,110,1600,5,5,85,1070,,8950,13169.15947,-4219.159465,780.840535,,
6750,76,83405,110,1600,5,5,85,1070,,6750,13658.78553,-6908.785531,-1908.785531,,
7500,71,83291,110,1600,5,5,85,1070,,7500,14269.67176,-6769.671758,-1769.671758,,
7950,69,83133,86,1300,3,5,69,1015,,7950,12784.85911,-4834.85911,165.14089,,
8950,71,83047,86,1300,3,5,69,1045,,8950,13045.01336,-4095.01336,904.98664,,
7950,71,82700,110,1600,3,5,69,1050,,7950,13887.74976,-5937.749756,-937.749756,,
7450,78,82675,86,1300,3,5,69,1015,,7450,11699.14998,-4249.149983,750.850017,,
5950,78,82595,86,1300,3,5,19,1015,,5950,11513.96827,-5563.968273,-563.968273,,
7750,75,82256,110,1600,3,5,69,1050,,7750,13410.24679,-5660.246792,-660.246792,,
6950,77,82103,86,1300,3,5,69,1015,,6950,11832.82638,-4882.826378,117.173622,,
8750,80,82021,86,1300,5,5,69,1035,,8750,11803.94592,-3053.945917,1946.054083,,
8950,71,82000,110,1600,5,5,85,1075,,8950,14380.32827,-5430.328266,-430.328266,,
7495,79,81988,110,1600,5,5,85,1070,,7495,13323.3551,-5828.3551,-828.3551,,
7750,76,81930,110,1600,5,5,85,1070,,7750,13689.66908,-5939.669081,-939.669081,,
6950,70,81663,110,1600,3,5,69,1050,,6950,14031.16232,-7081.162321,-2081.162321,,
7990,77,80486,110,1600,5,5,85,1070,,7990,13598.20369,-5608.203694,-608.203694,,
7250,78,80000,110,1600,4,5,19,1065,,7250,13156.40324,-5906.403243,-906.403243,,
6900,69,79000,86,1300,3,5,69,1015,,6900,12871.39586,-5971.395864,-971.395864,,
7750,74,78894,110,1600,5,5,85,1070,,7750,13996.63657,-6246.636567,-1246.636567,,
7250,78,78689,110,1600,4,5,69,1035,,7250,12868.95641,-5618.956411,-618.956411,,
8950,77,78435,86,1300,3,5,69,1015,,8950,11909.62696,-2959.626962,2040.373038,,
8500,71,78260,110,1600,3,5,69,1050,,8500,13980.71448,-5480.714476,-480.714476,,
7950,72,78120,110,1600,5,5,85,1075,,7950,14339.86785,-6389.867847,-1389.867847,,
6950,77,77000,86,1300,3,5,19,1015,,6950,11752.81624,-4802.816242,197.183758,,
8000,78,77000,110,1600,3,5,69,1050,,8000,13155.19734,-5155.197343,-155.197343,,
7950,75,76382,110,1600,3,5,85,1055,,7950,13676.65631,-5726.656314,-726.656314,,
8500,76,76268,86,1300,3,5,69,1015,,8500,12076.69947,-3576.699467,1423.300533,,
7490,73,76151,86,1300,3,5,69,1015,,7490,12444.24879,-4954.24879,45.75121,,
8250,80,76000,110,1600,3,5,69,1050,,8250,12932.73563,-4682.735625,317.264375,,
9250,71,76000,110,1600,5,5,85,1070,,9250,14422.33072,-5172.330716,-172.330716,,
7950,72,75840,86,1300,5,5,69,1035,,7950,12906.96257,-4956.962567,43.037433,,
9500,77,75799,110,1600,3,5,19,1050,,9500,13115.18699,-3615.18699,1384.81301,,
8950,72,75525,110,1600,3,5,19,1114,,8950,14799.83034,-5849.830337,-849.830337,,
8450,78,75323,86,1300,5,5,69,1050,,8450,12438.46501,-3988.465009,1011.534991,,
7995,79,75322,110,1600,4,5,85,1115,,7995,14215.55776,-6220.557758,-1220.557758,,
8750,78,75226,110,1600,4,5,69,1035,,8750,12941.46471,-4191.464705,808.535295,,
5950,71,75085,86,1300,5,5,69,1035,,5950,13044.47062,-7094.470616,-2094.470616,,
8500,73,75000,110,1600,5,5,85,1075,,8500,14283.49455,-5783.494548,-783.494548,,
8950,69,75000,86,1300,4,5,69,1000,,8950,12704.27121,-3754.271214,1245.728786,,
8750,69,75000,86,1300,4,5,69,1000,,8750,12704.27121,-3954.271214,1045.728786,,
7600,78,74926,110,1600,5,5,85,1075,,7600,13676.54467,-6076.544665,-1076.544665,,
7145,80,74785,110,1600,5,5,85,1070,,7145,13352.47166,-6207.471655,-1207.471655,,
8450,69,74573,110,1600,5,5,85,1085,,8450,14946.48561,-6496.48561,-1496.48561,,
5950,75,74567,86,1300,3,5,19,1015,,5950,12047.15811,-6097.158114,-1097.158114,,
9000,80,74196,110,1600,5,5,85,1075,,9000,13448.42969,-4448.429687,551.570313,,
7250,80,74151,110,1600,3,5,69,1050,,7250,12971.44999,-5721.449987,-721.449987,,
7400,75,74096,110,1600,3,5,69,1050,,7400,13581.10087,-6181.100872,-1181.100872,,
8800,79,74093,110,1600,5,5,85,1075,,8800,13572.28616,-4772.28616,227.71384,,
7750,71,74000,110,1600,3,5,69,1050,,7750,14069.91036,-6319.910356,-1319.910356,,
7500,75,74000,86,1300,3,5,69,1015,,7500,12245.88671,-4745.88671,254.11329,,
8450,78,73638,86,1300,4,5,19,1015,,8450,11701.50994,-3251.509939,1748.490061,,
7400,75,73460,110,1600,5,5,85,1070,,7400,13988.7138,-6588.7138,-1588.7138,,
7500,80,73200,110,1600,5,5,85,1070,,7500,13385.65839,-5885.658385,-885.658385,,
8950,76,73116,110,1600,5,5,85,1075,,8950,13957.84216,-5007.842163,-7.842163,,
8950,70,73014,110,1600,5,5,85,1075,,8950,14690.17699,-5740.176993,-740.176993,,
7950,77,72703,110,1600,3,5,69,1050,,7950,13366.86779,-5416.867788,-416.867788,,
7950,79,72328,110,1600,5,5,85,1075,,7950,13609.24173,-5659.24173,-659.24173,,
7950,78,72222,110,1600,5,5,85,1070,,7950,13649.53547,-5699.535467,-699.535467,,
8950,71,72128,107,1600,5,5,85,1100,,8950,14911.17528,-5961.175282,-961.175282,,
7750,78,72090,110,1600,5,5,85,1070,,7750,13652.29928,-5902.299283,-902.299283,,
8250,78,72000,110,1600,4,5,69,1035,,8250,13009.01069,-4759.010693,240.989307,,
7950,78,72000,110,1600,3,5,85,1055,,7950,13403.30705,-5453.307053,-453.307053,,
7750,77,71900,86,1300,3,5,69,1015,,7750,12046.45679,-4296.456792,703.543208,,
8500,77,71825,110,1600,5,5,85,1075,,8500,13863.17326,-5363.173262,-363.173262,,
6950,80,71740,110,1600,5,5,85,1070,,6950,13416.22787,-6466.227865,-1466.227865,,
7500,80,71500,110,1600,4,5,69,1035,,7500,12776.07998,-5276.079975,-276.079975,,
7750,79,71359,110,1600,3,5,69,1050,,7750,13151.60874,-5401.608742,-401.608742,,
5950,79,71263,86,1300,3,5,69,1015,,5950,11816.39458,-5866.39458,-866.39458,,
7500,78,71186,110,1600,3,5,69,1050,,7500,13276.93088,-5776.930875,-776.930875,,
8950,72,71054,86,1300,3,5,69,1045,,8950,13174.42294,-4224.422935,775.577065,,
7950,76,71000,110,1600,3,5,69,1050,,7950,13524.22506,-5574.225061,-574.225061,,
6900,80,70939,110,1600,5,5,85,1100,,6900,13934.7525,-7034.752503,-2034.752503,,
7450,77,70932,110,1600,3,5,69,1050,,7450,13403.94899,-5953.948986,-953.948986,,
8500,80,70597,107,1600,3,5,85,1080,,8500,13513.43043,-5013.430429,-13.430429,,
7500,73,70482,110,1600,5,5,19,1075,,7500,14131.44152,-6631.441522,-1631.441522,,
8750,77,70124,110,1600,3,5,69,1050,,8750,13420.86689,-4670.86689,329.13311,,
7500,76,70039,110,1600,3,5,69,1050,,7500,13544.34648,-6044.346479,-1044.346479,,
9950,80,69904,110,1600,5,5,85,1070,,9950,13454.67003,-3504.670033,1495.329967,,
7950,75,69388,86,1300,3,5,69,1010,,7950,12258.82722,-4308.827216,691.172784,,
9950,75,69320,110,1600,5,5,85,1070,,9950,14075.39712,-4125.39712,874.60288,,
9250,78,69000,110,1600,5,5,85,1075,,9250,13800.62325,-4550.623253,449.376747,,
9250,73,68988,86,1300,5,5,69,1035,,9250,12928.72988,-3678.729884,1321.270116,,
9950,79,68945,110,1600,5,5,85,1085,,9950,13847.32608,-3897.326084,1102.673916,,
5950,74,68285,110,1600,3,5,69,1050,,5950,13824.47145,-7874.471449,-2874.471449,,
7995,76,68000,110,1600,5,5,85,1075,,7995,14064.96097,-6069.960971,-1069.960971,,
8950,70,68000,86,1300,3,5,69,1045,,8950,13481.76731,-4531.767305,468.232695,,
7450,75,67451,86,1300,4,5,69,1000,,7450,12132.13302,-4682.133022,317.866978,,
8250,76,67266,86,1300,5,5,69,1035,,8250,12599.68554,-4349.685543,650.314457,,
8500,78,67255,110,1600,5,5,85,1085,,8500,14004.41116,-5504.411163,-504.411163,,
8500,70,67100,110,1600,5,5,85,1075,,8500,14814.00433,-6314.004325,-1314.004325,,
9400,69,67092,72,2000,3,5,185,1115,,9400,14788.16777,-5388.167768,-388.167768,,
7250,80,66880,110,1600,3,5,85,1055,,7250,13267.1099,-6017.109895,-1017.109895,,
8950,79,66855,110,1600,5,5,85,1075,,8950,13723.8354,-4773.835404,226.164596,,
9450,80,66843,110,1600,5,5,85,1075,,9450,13602.3868,-4152.386801,847.613199,,
8500,74,66718,110,1600,3,5,69,1050,,8500,13857.2813,-5357.281295,-357.281295,,
6750,80,66168,86,1300,3,5,69,1015,,6750,11801.37383,-5051.373831,-51.373831,,
7400,80,65950,110,1600,5,5,85,1070,,7400,13537.45889,-6137.458885,-1137.458885,,
8950,78,65500,86,1300,3,5,69,1015,,8950,12058.76013,-3108.760133,1891.239867,,
6900,80,65307,110,1600,3,5,85,1055,,6900,13300.04537,-6400.045369,-1400.045369,,
7750,79,65254,86,1300,3,5,69,1015,,7750,11942.21102,-4192.211022,807.788978,,
8950,71,65021,72,2000,3,5,185,1115,,8950,14588.13065,-5638.130648,-638.130648,,
6950,75,65006,86,1300,3,5,69,1015,,6950,12434.20308,-5484.203082,-484.203082,,
8495,77,64280,110,1600,4,5,69,1035,,8495,13292.35191,-4797.351912,202.648088,,
10000,75,64000,107,1600,3,5,85,1085,,10000,14343.68326,-4343.68326,656.31674,,
6999,71,64000,110,1600,5,5,85,1070,,6999,14673.58672,-7674.586716,-2674.586716,,
8950,80,64000,110,1600,3,5,85,1055,,8950,13327.41134,-4377.411335,622.588665,,
8500,79,63918,110,1600,4,5,69,1035,,8500,13056.53175,-4556.53175,443.46825,,
8750,75,63634,110,1600,4,5,69,1035,,8750,13549.27758,-4799.277578,200.722422,,
7499,80,63500,110,1600,3,5,69,1050,,7499,13194.46063,-5695.460625,-695.460625,,
9000,80,63266,110,1600,4,5,69,1035,,9000,12948.48347,-3948.483467,1051.516533,,
8950,77,62595,110,1600,3,5,69,1050,,8950,13578.50909,-4628.509092,371.490908,,
6950,80,62581,110,1600,5,5,85,1075,,6950,13691.62456,-6741.624557,-1741.624557,,
8500,77,62285,110,1600,5,5,85,1075,,8500,14062.92178,-5562.921782,-562.921782,,
8450,77,61906,86,1300,5,5,85,1065,,8450,13151.76082,-4701.760824,298.239176,,
8950,74,61700,110,1600,5,5,85,1070,,8950,14356.64454,-5406.644539,-406.644539,,
8250,77,61648,110,1600,5,5,85,1070,,8250,13992.63374,-5742.633738,-742.633738,,
7950,75,61626,86,1300,5,5,69,1035,,7950,12839.47572,-4889.475722,110.524278,,
7450,70,61510,110,1600,4,5,69,1035,,7450,14202.24919,-6752.249185,-1752.249185,,
9000,79,61165,107,1600,3,5,85,1080,,9000,13832.6175,-4832.617504,167.382496,,
7150,70,61000,110,1600,4,5,69,1035,,7150,14212.92757,-7062.927565,-2062.927565,,
7750,76,60833,110,1600,4,5,69,1035,,7750,13486.22506,-5736.225057,-736.225057,,
5845,70,60600,86,1300,3,5,85,1060,,5845,13947.37932,-8102.379315,-3102.379315,,
8500,72,60483,110,1600,5,5,85,1075,,8500,14709.15135,-6209.151353,-1209.151353,,
8250,80,60476,110,1600,5,5,19,1114,,8250,14141.32743,-5891.327427,-891.327427,,
9450,79,60142,110,1600,3,5,69,1050,,9450,13386.47029,-3936.470288,1063.529712,,
6750,69,60050,110,1600,3,5,69,1050,,6750,14605.39517,-7855.395174,-2855.395174,,
8400,77,60000,110,1600,3,5,69,1050,,8400,13632.8432,-5232.843202,-232.843202,,
7900,76,60000,110,1600,3,5,69,1050,,7900,13754.54306,-5854.543061,-854.543061,,
7950,76,59815,110,1587,3,5,85,1055,,7950,13901.8363,-5951.836301,-951.836301,,
8750,80,59326,110,1600,5,5,85,1085,,8750,13927.02885,-5177.028847,-177.028847,,
9900,73,59240,110,1600,3,5,69,1050,,9900,14135.55552,-4235.555518,764.444482,,
6495,71,59164,110,1600,4,5,69,1035,,6495,14129.66987,-7634.669874,-2634.669874,,
8250,70,59017,107,1600,3,5,85,1080,,8250,14972.89106,-6722.891059,-1722.891059,,
6900,69,58952,110,1600,3,5,69,1050,,6900,14628.3851,-7728.385098,-2728.385098,,
7500,74,58454,86,1300,3,5,69,1015,,7500,12693.08872,-5193.088717,-193.088717,,
7950,75,58341,86,1300,4,5,69,1030,,7950,12824.6315,-4874.631502,125.368498,,
8250,80,58267,110,1600,5,5,85,1070,,8250,13698.32554,-5448.325539,-448.325539,,
8950,80,58000,110,1600,3,5,85,1055,,8950,13453.03934,-4503.039335,496.960665,,
9750,70,57829,110,1600,3,5,19,1050,,9750,14343.34186,-4593.341863,406.658137,,
8250,80,57787,86,1300,3,5,69,1015,,8250,11976.85521,-3726.855209,1273.144791,,
8900,78,57628,110,1600,5,5,85,1075,,8900,14038.73019,-5138.730189,-138.730189,,
8950,75,57537,86,1300,5,5,69,1050,,8950,13175.96785,-4225.967854,774.032146,,
6750,76,57263,110,1600,3,5,69,1050,,6750,13811.85037,-7061.850367,-2061.850367,,
7950,75,57144,110,1600,5,5,85,1070,,7950,14330.33821,-6380.338208,-1380.338208,,
8600,69,57096,86,1300,3,5,69,1025,,8600,13497.27292,-4897.272916,102.727084,,
7750,80,57000,86,1300,4,5,69,1000,,7750,11742.45677,-3992.456765,1007.543235,,
7800,73,56566,110,1600,3,5,69,1050,,7800,14191.54373,-6391.54373,-1391.54373,,
8750,73,56307,110,1600,3,5,69,1050,,8750,14196.96667,-5446.966672,-446.966672,,
9500,79,56214,86,1300,3,5,69,1015,,9500,12131.49054,-2631.490542,2368.509458,,
7750,74,56132,110,1600,4,5,69,1035,,7750,13828.05431,-6078.054313,-1078.054313,,
9950,79,55425,110,1600,5,5,85,1075,,9950,13963.15674,-4013.156744,986.843256,,
7750,77,54439,86,1300,3,5,69,1015,,7750,12412.05521,-4662.05521,337.94479,,
5950,69,53809,110,1600,3,5,69,1050,,5950,14736.06923,-8786.069232,-3786.069232,,
10950,76,53133,110,1600,5,5,85,1070,,10950,14292.62067,-3342.620667,1657.379333,,
9450,77,52900,110,1600,4,5,19,1075,,9450,14012.774,-4562.774002,437.225998,,
8250,80,52700,110,1600,3,5,69,1050,,8250,13420.59103,-5170.591025,-170.591025,,
9750,69,52320,110,1600,5,5,85,1070,,9750,15161.54227,-5411.542274,-411.542274,,
7450,78,52287,110,1600,5,5,19,1114,,7450,14556.18843,-7106.188427,-2106.188427,,
8750,75,52000,110,1600,5,5,19,1075,,8750,14275.01792,-5525.01792,-525.01792,,
8750,69,52000,110,1600,3,5,69,1050,,8750,14773.94607,-6023.946074,-1023.946074,,
8500,73,52000,110,1600,4,5,85,1065,,8500,14597.81745,-6097.817448,-1097.817448,,
8950,70,51874,86,1300,4,5,69,1000,,8950,13066.78354,-4116.783543,883.216457,,
7500,79,49827,86,1300,5,5,69,1035,,7500,12599.72375,-5099.723748,-99.723748,,
7250,69,49640,110,1600,4,5,69,1035,,7250,14572.4831,-7322.483104,-2322.483104,,
7450,80,49580,110,1600,4,5,69,1035,,7450,13235.04094,-5785.040935,-785.040935,,
8750,76,49170,86,1300,3,5,69,1045,,8750,13145.83069,-4395.830691,604.169309,,
9800,77,48838,110,1600,3,5,85,1055,,9800,14009.97287,-4209.972868,790.027132,,
7500,71,48576,86,1300,3,5,69,1015,,7500,13265.01386,-5765.013858,-765.013858,,
8950,75,48400,110,1600,5,5,85,1075,,8950,14597.04563,-5647.04563,-647.04563,,
8950,74,48242,86,1300,5,5,69,1035,,8950,13241.40977,-4291.409773,708.590227,,
7450,70,47955,110,1600,5,5,85,1070,,7450,15131.23679,-7681.236785,-2681.236785,,
8950,71,47633,110,1600,5,5,85,1075,,8950,15099.90451,-6149.904512,-1149.904512,,
10500,78,47400,86,1300,5,5,69,1040,,10500,12855.86568,-2355.865683,2644.134317,,
7000,73,47360,86,1300,3,5,69,1010,,7000,12963.4492,-5963.449198,-963.449198,,
8500,77,45507,110,1600,3,5,69,1050,,8500,13936.29764,-5436.297636,-436.297636,,
7750,76,45410,86,1300,5,5,69,1035,,7750,13057.30647,-5307.306471,-307.306471,,
8950,70,44850,110,1600,3,5,69,1050,,8950,14801.95292,-5851.952915,-851.952915,,
8250,69,44826,110,1600,5,5,85,1075,,8250,15402.0772,-7152.077196,-2152.077196,,
9250,80,44444,110,1600,3,5,69,1050,,9250,13593.45515,-4343.455153,656.544847,,
7900,75,43720,110,1600,5,5,85,1070,,7900,14611.40992,-6711.40992,-1711.40992,,
8500,78,43622,86,1300,4,5,69,1000,,8500,12265.96505,-3765.965047,1234.034953,,
7950,76,43532,110,1600,5,5,85,1070,,7950,14493.64641,-6543.646405,-1543.646405,,
9950,69,42800,110,1600,3,5,69,1050,,9950,14966.57567,-5016.575674,-16.575674,,
8750,74,42317,107,1600,5,5,85,1100,,8750,15170.25842,-6420.258423,-1420.258423,,
7500,80,42186,110,1600,3,5,69,1050,,7500,13640.73316,-6140.733157,-1140.733157,,
6950,72,42000,110,1600,3,5,69,1050,,6950,14618.2265,-7668.226497,-2668.226497,,
8950,79,40093,110,1600,5,5,19,1114,,8950,14689.80654,-5739.80654,-739.80654,,
8750,79,39800,107,1600,3,5,85,1080,,8750,14279.95787,-5529.957874,-529.957874,,
7750,73,39168,86,1300,3,5,69,1015,,7750,13218.59884,-5468.598844,-468.598844,,
8450,75,38945,110,1600,3,5,69,1050,,8450,14317.09251,-5867.09251,-867.09251,,
8150,76,36537,110,1600,4,5,85,1075,,8150,14723.73327,-6573.733265,-1573.733265,,
8500,78,36000,86,1300,3,5,69,1045,,8500,13178.18443,-4678.184433,321.815567,,
7600,78,36000,110,1600,3,5,69,1050,,7600,14013.65534,-6413.655343,-1413.655343,,
7950,80,35821,86,1300,3,5,19,1015,,7950,12249.92257,-4299.922567,700.077433,,
7750,73,34717,86,1300,3,5,69,1015,,7750,13311.79388,-5561.793882,-561.793882,,
7950,80,34000,86,1300,4,5,69,1000,,7950,12224.03077,-4274.030765,725.969235,,
9950,78,30964,110,1600,3,4,85,1080,,9950,14081.68125,-4131.681245,868.318755,,
8950,71,29000,86,1300,3,5,69,1045,,8950,14176.64945,-5226.649446,-226.649446,,
8450,72,26000,86,1300,3,5,69,1015,,8450,13616.01029,-5166.010287,-166.010287,,
8950,78,24000,86,1300,5,5,85,1065,,8950,13823.73679,-4873.736793,126.263207,,
8450,80,23000,86,1300,3,5,69,1015,,8450,12705.22542,-4255.225415,744.774585,,
7500,69,20544,86,1300,3,5,69,1025,,7500,14262.59869,-6762.598692,-1762.598692,,
10845,72,19000,86,1300,3,5,69,1015,,10845,13762.57629,-2917.576287,2082.423713,,
8500,71,17016,86,1300,3,5,69,1015,,8500,13925.81714,-5425.817138,-425.817138,,
7250,70,16916,86,1300,3,5,69,1015,,7250,14049.6108,-6799.610797,-1799.610797,,
6950,76,1,110,1600,5,5,19,1114,,6950,15894.35241,-8944.352413,-3944.352413,,
